"","lag_ar","lag_ma","lag_arch","lag_garch","AIC","BIC","type_model","type_dist","model_name"
"22293",4,3,4,3,-9.35983479429456,-9.2700363460636,"apARCH","norm","ARMA(4,3)+apARCH(4,3) norm"
"22294",4,3,4,4,-9.34957950985702,-9.25550494504363,"apARCH","norm","ARMA(4,3)+apARCH(4,4) norm"
"22295",4,3,4,5,-9.33918982306704,-9.24083914167124,"apARCH","norm","ARMA(4,3)+apARCH(4,5) norm"
"22296",4,3,5,1,-9.37738484223015,-9.28758639399919,"apARCH","norm","ARMA(4,3)+apARCH(5,1) norm"
"22297",4,3,5,2,-9.36957020120033,-9.27549563638695,"apARCH","norm","ARMA(4,3)+apARCH(5,2) norm"
"22298",4,3,5,3,-9.35880212408474,-9.26045144268893,"apARCH","norm","ARMA(4,3)+apARCH(5,3) norm"
"22299",4,3,5,4,-9.34841773617937,-9.24579093820113,"apARCH","norm","ARMA(4,3)+apARCH(5,4) norm"
"22300",4,3,5,5,-9.33819988210903,-9.23129696754837,"apARCH","norm","ARMA(4,3)+apARCH(5,5) norm"
"22301",4,4,1,1,-9.39687680376711,-9.33701117161315,"apARCH","norm","ARMA(4,4)+apARCH(1,1) norm"
"22302",4,4,1,2,-9.39515681483527,-9.33101506609887,"apARCH","norm","ARMA(4,4)+apARCH(1,2) norm"
"22303",4,4,1,3,-9.38452860666655,-9.31611074134773,"apARCH","norm","ARMA(4,4)+apARCH(1,3) norm"
"22304",4,4,1,4,-9.37710055048612,-9.30440656858487,"apARCH","norm","ARMA(4,4)+apARCH(1,4) norm"
"22305",4,4,1,5,-9.36683776777665,-9.28986766929297,"apARCH","norm","ARMA(4,4)+apARCH(1,5) norm"
"22306",4,4,2,1,-9.39021054911586,-9.32179268379704,"apARCH","norm","ARMA(4,4)+apARCH(2,1) norm"
"22307",4,4,2,2,-9.38552149333902,-9.31282751143777,"apARCH","norm","ARMA(4,4)+apARCH(2,2) norm"
"22308",4,4,2,3,-9.37404811595298,-9.29707801746931,"apARCH","norm","ARMA(4,4)+apARCH(2,3) norm"
"22309",4,4,2,4,-9.3668275499382,-9.2855813348721,"apARCH","norm","ARMA(4,4)+apARCH(2,4) norm"
"22310",4,4,2,5,-9.35582277985947,-9.27030044821094,"apARCH","norm","ARMA(4,4)+apARCH(2,5) norm"
"22311",4,4,3,1,-9.38452642231037,-9.3075563238267,"apARCH","norm","ARMA(4,4)+apARCH(3,1) norm"
"22312",4,4,3,2,-9.38172546765708,-9.30047925259098,"apARCH","norm","ARMA(4,4)+apARCH(3,2) norm"
"22313",4,4,3,3,-9.37188051293686,-9.28635818128833,"apARCH","norm","ARMA(4,4)+apARCH(3,3) norm"
"22314",4,4,3,4,-9.36156695582977,-9.27176850759882,"apARCH","norm","ARMA(4,4)+apARCH(3,4) norm"
"22315",4,4,3,5,-9.3499155210532,-9.25584095623982,"apARCH","norm","ARMA(4,4)+apARCH(3,5) norm"
"22316",4,4,4,1,-9.38393894591151,-9.29841661426298,"apARCH","norm","ARMA(4,4)+apARCH(4,1) norm"
"22317",4,4,4,2,-9.37457784361085,-9.28477939537989,"apARCH","norm","ARMA(4,4)+apARCH(4,2) norm"
"22318",4,4,4,3,-9.36307140074364,-9.26899683593026,"apARCH","norm","ARMA(4,4)+apARCH(4,3) norm"
"22319",4,4,4,4,-9.3537313519281,-9.25538067053229,"apARCH","norm","ARMA(4,4)+apARCH(4,4) norm"
"22320",4,4,4,5,-9.34226568428935,-9.23963888631111,"apARCH","norm","ARMA(4,4)+apARCH(4,5) norm"
"22321",4,4,5,1,-9.38085219598371,-9.28677763117033,"apARCH","norm","ARMA(4,4)+apARCH(5,1) norm"
"22322",4,4,5,2,-9.36823518655165,-9.26988450515584,"apARCH","norm","ARMA(4,4)+apARCH(5,2) norm"
"22323",4,4,5,3,-9.3628489031973,-9.26022210521907,"apARCH","norm","ARMA(4,4)+apARCH(5,3) norm"
"22324",4,4,5,4,-9.35130310927928,-9.24440019471862,"apARCH","norm","ARMA(4,4)+apARCH(5,4) norm"
"22325",4,4,5,5,-9.34240851961462,-9.23122948847153,"apARCH","norm","ARMA(4,4)+apARCH(5,5) norm"
"22326",4,5,1,1,-9.39462261799051,-9.33048086925412,"apARCH","norm","ARMA(4,5)+apARCH(1,1) norm"
"22327",4,5,1,2,-9.39262866476185,-9.32421079944303,"apARCH","norm","ARMA(4,5)+apARCH(1,2) norm"
"22328",4,5,1,3,-9.38188067595546,-9.30918669405422,"apARCH","norm","ARMA(4,5)+apARCH(1,3) norm"
"22329",4,5,1,4,-9.37617657095925,-9.29920647247557,"apARCH","norm","ARMA(4,5)+apARCH(1,4) norm"
"22330",4,5,1,5,-9.36608541794514,-9.28483920287903,"apARCH","norm","ARMA(4,5)+apARCH(1,5) norm"
"22331",4,5,2,1,-9.38429423942376,-9.31160025752251,"apARCH","norm","ARMA(4,5)+apARCH(2,1) norm"
"22332",4,5,2,2,-9.37823193187632,-9.30126183339264,"apARCH","norm","ARMA(4,5)+apARCH(2,2) norm"
"22333",4,5,2,3,-9.37369014533907,-9.29244393027297,"apARCH","norm","ARMA(4,5)+apARCH(2,3) norm"
"22334",4,5,2,4,-9.36297034040889,-9.27744800876036,"apARCH","norm","ARMA(4,5)+apARCH(2,4) norm"
"22335",4,5,2,5,-9.35393350844454,-9.26413506021359,"apARCH","norm","ARMA(4,5)+apARCH(2,5) norm"
"22336",4,5,3,1,-9.38444260597845,-9.30319639091235,"apARCH","norm","ARMA(4,5)+apARCH(3,1) norm"
"22337",4,5,3,2,-9.37746816388795,-9.29194583223942,"apARCH","norm","ARMA(4,5)+apARCH(3,2) norm"
"22338",4,5,3,3,-9.36924707866587,-9.27944863043491,"apARCH","norm","ARMA(4,5)+apARCH(3,3) norm"
"22339",4,5,3,4,-9.35911180426207,-9.26503723944868,"apARCH","norm","ARMA(4,5)+apARCH(3,4) norm"
"22340",4,5,3,5,-9.34711722310291,-9.2487665417071,"apARCH","norm","ARMA(4,5)+apARCH(3,5) norm"
"22341",4,5,4,1,-9.38207269532864,-9.29227424709769,"apARCH","norm","ARMA(4,5)+apARCH(4,1) norm"
"22342",4,5,4,2,-9.3665998928464,-9.27252532803301,"apARCH","norm","ARMA(4,5)+apARCH(4,2) norm"
"22343",4,5,4,3,-9.35683866421633,-9.25848798282052,"apARCH","norm","ARMA(4,5)+apARCH(4,3) norm"
"22344",4,5,4,4,-9.35093965137992,-9.24831285340169,"apARCH","norm","ARMA(4,5)+apARCH(4,4) norm"
"22345",4,5,4,5,-9.34008053875226,-9.2331776241916,"apARCH","norm","ARMA(4,5)+apARCH(4,5) norm"
"22346",4,5,5,1,-9.376648261881,-9.27829758048519,"apARCH","norm","ARMA(4,5)+apARCH(5,1) norm"
"22347",4,5,5,2,-9.36910449996365,-9.26647770198542,"apARCH","norm","ARMA(4,5)+apARCH(5,2) norm"
"22348",4,5,5,3,-9.35475127301897,-9.2478483584583,"apARCH","norm","ARMA(4,5)+apARCH(5,3) norm"
"22349",4,5,5,4,-9.35048202320545,-9.23930299206236,"apARCH","norm","ARMA(4,5)+apARCH(5,4) norm"
"22350",4,5,5,5,-9.34040101999833,-9.22494587227282,"apARCH","norm","ARMA(4,5)+apARCH(5,5) norm"
"22351",5,0,1,1,-9.39960487190501,-9.35256758949832,"apARCH","norm","ARMA(5,0)+apARCH(1,1) norm"
"22352",5,0,1,2,-9.39453528229983,-9.34322188331072,"apARCH","norm","ARMA(5,0)+apARCH(1,2) norm"
"22353",5,0,1,3,-9.38233608409416,-9.32674656852262,"apARCH","norm","ARMA(5,0)+apARCH(1,3) norm"
"22354",5,0,1,4,-9.37647330310367,-9.3166076709497,"apARCH","norm","ARMA(5,0)+apARCH(1,4) norm"
"22355",5,0,1,5,-9.36625781127807,-9.30211606254168,"apARCH","norm","ARMA(5,0)+apARCH(1,5) norm"
"22356",5,0,2,1,-9.39063978485155,-9.33505026928001,"apARCH","norm","ARMA(5,0)+apARCH(2,1) norm"
"22357",5,0,2,2,-9.3835468858267,-9.32368125367273,"apARCH","norm","ARMA(5,0)+apARCH(2,2) norm"
"22358",5,0,2,3,-9.37428151637022,-9.31013976763383,"apARCH","norm","ARMA(5,0)+apARCH(2,3) norm"
"22359",5,0,2,4,-9.36576794327462,-9.2973500779558,"apARCH","norm","ARMA(5,0)+apARCH(2,4) norm"
"22360",5,0,2,5,-9.35540059083215,-9.2827066089309,"apARCH","norm","ARMA(5,0)+apARCH(2,5) norm"
"22361",5,0,3,1,-9.38549279836396,-9.32135104962756,"apARCH","norm","ARMA(5,0)+apARCH(3,1) norm"
"22362",5,0,3,2,-9.37875998396954,-9.31034211865072,"apARCH","norm","ARMA(5,0)+apARCH(3,2) norm"
"22363",5,0,3,3,-9.36816630727545,-9.29547232537421,"apARCH","norm","ARMA(5,0)+apARCH(3,3) norm"
"22364",5,0,3,4,-9.35904309046516,-9.28207299198149,"apARCH","norm","ARMA(5,0)+apARCH(3,4) norm"
"22365",5,0,3,5,-9.34840362547557,-9.26715741040947,"apARCH","norm","ARMA(5,0)+apARCH(3,5) norm"
"22366",5,0,4,1,-9.38075281404996,-9.30805883214871,"apARCH","norm","ARMA(5,0)+apARCH(4,1) norm"
"22367",5,0,4,2,-9.37186448311792,-9.29489438463424,"apARCH","norm","ARMA(5,0)+apARCH(4,2) norm"
"22368",5,0,4,3,-9.3607436298319,-9.2794974147658,"apARCH","norm","ARMA(5,0)+apARCH(4,3) norm"
"22369",5,0,4,4,-9.3500287179737,-9.26450638632517,"apARCH","norm","ARMA(5,0)+apARCH(4,4) norm"
"22370",5,0,4,5,-9.33964209111956,-9.24984364288861,"apARCH","norm","ARMA(5,0)+apARCH(4,5) norm"
"22371",5,0,5,1,-9.37859942394009,-9.29735320887399,"apARCH","norm","ARMA(5,0)+apARCH(5,1) norm"
"22372",5,0,5,2,-9.36923610951586,-9.28371377786733,"apARCH","norm","ARMA(5,0)+apARCH(5,2) norm"
"22373",5,0,5,3,-9.35867999172436,-9.2688815434934,"apARCH","norm","ARMA(5,0)+apARCH(5,3) norm"
"22374",5,0,5,4,-9.34894062250324,-9.25486605768986,"apARCH","norm","ARMA(5,0)+apARCH(5,4) norm"
"22375",5,0,5,5,-9.33866754095749,-9.24031685956168,"apARCH","norm","ARMA(5,0)+apARCH(5,5) norm"
"22376",5,1,1,1,-9.39352546856025,-9.34221206957113,"apARCH","norm","ARMA(5,1)+apARCH(1,1) norm"
"22377",5,1,1,2,-9.39420238911206,-9.33861287354051,"apARCH","norm","ARMA(5,1)+apARCH(1,2) norm"
"22378",5,1,1,3,-9.38246706436442,-9.32260143221045,"apARCH","norm","ARMA(5,1)+apARCH(1,3) norm"
"22379",5,1,1,4,-9.37592616037776,-9.31178441164137,"apARCH","norm","ARMA(5,1)+apARCH(1,4) norm"
"22380",5,1,1,5,-9.3657758072686,-9.29735794194977,"apARCH","norm","ARMA(5,1)+apARCH(1,5) norm"
"22381",5,1,2,1,-9.39119221207608,-9.33132657992211,"apARCH","norm","ARMA(5,1)+apARCH(2,1) norm"
"22382",5,1,2,2,-9.38400505694083,-9.31986330820443,"apARCH","norm","ARMA(5,1)+apARCH(2,2) norm"
"22383",5,1,2,3,-9.37482680332756,-9.30640893800873,"apARCH","norm","ARMA(5,1)+apARCH(2,3) norm"
"22384",5,1,2,4,-9.36558917686769,-9.29289519496644,"apARCH","norm","ARMA(5,1)+apARCH(2,4) norm"
"22385",5,1,2,5,-9.35580522718352,-9.27883512869984,"apARCH","norm","ARMA(5,1)+apARCH(2,5) norm"
"22386",5,1,3,1,-9.38621189910118,-9.31779403378236,"apARCH","norm","ARMA(5,1)+apARCH(3,1) norm"
"22387",5,1,3,2,-9.37951040361482,-9.30681642171358,"apARCH","norm","ARMA(5,1)+apARCH(3,2) norm"
"22388",5,1,3,3,-9.369183205904,-9.29221310742033,"apARCH","norm","ARMA(5,1)+apARCH(3,3) norm"
"22389",5,1,3,4,-9.35939802412062,-9.27815180905451,"apARCH","norm","ARMA(5,1)+apARCH(3,4) norm"
"22390",5,1,3,5,-9.34822865278859,-9.26270632114006,"apARCH","norm","ARMA(5,1)+apARCH(3,5) norm"
"22391",5,1,4,1,-9.38152705744614,-9.30455695896246,"apARCH","norm","ARMA(5,1)+apARCH(4,1) norm"
"22392",5,1,4,2,-9.37264364000851,-9.29139742494241,"apARCH","norm","ARMA(5,1)+apARCH(4,2) norm"
"22393",5,1,4,3,-9.36169998265749,-9.27617765100896,"apARCH","norm","ARMA(5,1)+apARCH(4,3) norm"
"22394",5,1,4,4,-9.3506951493113,-9.26089670108034,"apARCH","norm","ARMA(5,1)+apARCH(4,4) norm"
"22395",5,1,4,5,-9.33993532742042,-9.24586076260704,"apARCH","norm","ARMA(5,1)+apARCH(4,5) norm"
"22396",5,1,5,1,-9.37971064647098,-9.29418831482245,"apARCH","norm","ARMA(5,1)+apARCH(5,1) norm"
"22397",5,1,5,2,-9.37054322784053,-9.28074477960957,"apARCH","norm","ARMA(5,1)+apARCH(5,2) norm"
"22398",5,1,5,3,-9.35975540649076,-9.26568084167738,"apARCH","norm","ARMA(5,1)+apARCH(5,3) norm"
"22399",5,1,5,4,-9.3495750943903,-9.25122441299449,"apARCH","norm","ARMA(5,1)+apARCH(5,4) norm"
"22400",5,1,5,5,-9.33959608017986,-9.23696928220162,"apARCH","norm","ARMA(5,1)+apARCH(5,5) norm"
"22401",5,2,1,1,-9.39600739672507,-9.34041788115353,"apARCH","norm","ARMA(5,2)+apARCH(1,1) norm"
"22402",5,2,1,2,-9.39192186512666,-9.33205623297269,"apARCH","norm","ARMA(5,2)+apARCH(1,2) norm"
"22403",5,2,1,3,-9.38041610025062,-9.31627435151422,"apARCH","norm","ARMA(5,2)+apARCH(1,3) norm"
"22404",5,2,1,4,-9.37411219933649,-9.30569433401767,"apARCH","norm","ARMA(5,2)+apARCH(1,4) norm"
"22405",5,2,1,5,-9.36400619664299,-9.29131221474174,"apARCH","norm","ARMA(5,2)+apARCH(1,5) norm"
"22406",5,2,2,1,-9.38872231894124,-9.32458057020484,"apARCH","norm","ARMA(5,2)+apARCH(2,1) norm"
"22407",5,2,2,2,-9.38148013546417,-9.31306227014535,"apARCH","norm","ARMA(5,2)+apARCH(2,2) norm"
"22408",5,2,2,3,-9.37271300200609,-9.30001902010484,"apARCH","norm","ARMA(5,2)+apARCH(2,3) norm"
"22409",5,2,2,4,-9.36359246871022,-9.28662237022655,"apARCH","norm","ARMA(5,2)+apARCH(2,4) norm"
"22410",5,2,2,5,-9.35446569573229,-9.27321948066619,"apARCH","norm","ARMA(5,2)+apARCH(2,5) norm"
"22411",5,2,3,1,-9.38353021248321,-9.31083623058196,"apARCH","norm","ARMA(5,2)+apARCH(3,1) norm"
"22412",5,2,3,2,-9.37692973481311,-9.29995963632943,"apARCH","norm","ARMA(5,2)+apARCH(3,2) norm"
"22413",5,2,3,3,-9.36717920664213,-9.28593299157603,"apARCH","norm","ARMA(5,2)+apARCH(3,3) norm"
"22414",5,2,3,4,-9.35762294461775,-9.27210061296922,"apARCH","norm","ARMA(5,2)+apARCH(3,4) norm"
"22415",5,2,3,5,-9.3465647295202,-9.25676628128924,"apARCH","norm","ARMA(5,2)+apARCH(3,5) norm"
"22416",5,2,4,1,-9.37935830549205,-9.29811209042594,"apARCH","norm","ARMA(5,2)+apARCH(4,1) norm"
"22417",5,2,4,2,-9.37069905843132,-9.28517672678279,"apARCH","norm","ARMA(5,2)+apARCH(4,2) norm"
"22418",5,2,4,3,-9.35934431423012,-9.26954586599917,"apARCH","norm","ARMA(5,2)+apARCH(4,3) norm"
"22419",5,2,4,4,-9.34837959758668,-9.2543050327733,"apARCH","norm","ARMA(5,2)+apARCH(4,4) norm"
"22420",5,2,4,5,-9.33789731337442,-9.23954663197861,"apARCH","norm","ARMA(5,2)+apARCH(4,5) norm"
"22421",5,2,5,1,-9.37653870716692,-9.28674025893596,"apARCH","norm","ARMA(5,2)+apARCH(5,1) norm"
"22422",5,2,5,2,-9.36826630194131,-9.27419173712792,"apARCH","norm","ARMA(5,2)+apARCH(5,2) norm"
"22423",5,2,5,3,-9.35748563470031,-9.2591349533045,"apARCH","norm","ARMA(5,2)+apARCH(5,3) norm"
"22424",5,2,5,4,-9.34735581307361,-9.24472901509538,"apARCH","norm","ARMA(5,2)+apARCH(5,4) norm"
"22425",5,2,5,5,-9.3375469459333,-9.23064403137264,"apARCH","norm","ARMA(5,2)+apARCH(5,5) norm"
"22426",5,3,1,1,-9.39293427600192,-9.33306864384795,"apARCH","norm","ARMA(5,3)+apARCH(1,1) norm"
"22427",5,3,1,2,-9.39072775884612,-9.32658601010972,"apARCH","norm","ARMA(5,3)+apARCH(1,2) norm"
"22428",5,3,1,3,-9.37968129810922,-9.3112634327904,"apARCH","norm","ARMA(5,3)+apARCH(1,3) norm"
"22429",5,3,1,4,-9.37301742793903,-9.30032344603778,"apARCH","norm","ARMA(5,3)+apARCH(1,4) norm"
"22430",5,3,1,5,-9.36327300264624,-9.28630290416257,"apARCH","norm","ARMA(5,3)+apARCH(1,5) norm"
"22431",5,3,2,1,-9.38663853372877,-9.31822066840995,"apARCH","norm","ARMA(5,3)+apARCH(2,1) norm"
"22432",5,3,2,2,-9.38002218848538,-9.30732820658413,"apARCH","norm","ARMA(5,3)+apARCH(2,2) norm"
"22433",5,3,2,3,-9.37096191992032,-9.29399182143664,"apARCH","norm","ARMA(5,3)+apARCH(2,3) norm"
"22434",5,3,2,4,-9.36212098846014,-9.28087477339403,"apARCH","norm","ARMA(5,3)+apARCH(2,4) norm"
"22435",5,3,2,5,-9.35267826673119,-9.26715593508266,"apARCH","norm","ARMA(5,3)+apARCH(2,5) norm"
"22436",5,3,3,1,-9.38082075901172,-9.30385066052804,"apARCH","norm","ARMA(5,3)+apARCH(3,1) norm"
"22437",5,3,3,2,-9.37523287658764,-9.29398666152154,"apARCH","norm","ARMA(5,3)+apARCH(3,2) norm"
"22438",5,3,3,3,-9.36564563385268,-9.28012330220415,"apARCH","norm","ARMA(5,3)+apARCH(3,3) norm"
"22439",5,3,3,4,-9.35595505658908,-9.26615660835812,"apARCH","norm","ARMA(5,3)+apARCH(3,4) norm"
"22440",5,3,3,5,-9.34634659051329,-9.25227202569991,"apARCH","norm","ARMA(5,3)+apARCH(3,5) norm"
"22441",5,3,4,1,-9.37719646093861,-9.29167412929008,"apARCH","norm","ARMA(5,3)+apARCH(4,1) norm"
"22442",5,3,4,2,-9.36922887018483,-9.27943042195387,"apARCH","norm","ARMA(5,3)+apARCH(4,2) norm"
"22443",5,3,4,3,-9.3570417370523,-9.26296717223892,"apARCH","norm","ARMA(5,3)+apARCH(4,3) norm"
"22444",5,3,4,4,-9.34802647811808,-9.24967579672227,"apARCH","norm","ARMA(5,3)+apARCH(4,4) norm"
"22445",5,3,4,5,-9.33646890149542,-9.23384210351718,"apARCH","norm","ARMA(5,3)+apARCH(4,5) norm"
"22446",5,3,5,1,-9.37456438006843,-9.28048981525505,"apARCH","norm","ARMA(5,3)+apARCH(5,1) norm"
"22447",5,3,5,2,-9.36757393073677,-9.26922324934097,"apARCH","norm","ARMA(5,3)+apARCH(5,2) norm"
"22448",5,3,5,3,-9.35755875478952,-9.25493195681129,"apARCH","norm","ARMA(5,3)+apARCH(5,3) norm"
"22449",5,3,5,4,-9.34675978742788,-9.23985687286721,"apARCH","norm","ARMA(5,3)+apARCH(5,4) norm"
"22450",5,3,5,5,-9.33628589758433,-9.22510686644124,"apARCH","norm","ARMA(5,3)+apARCH(5,5) norm"
"22451",5,4,1,1,-9.39771539963187,-9.33357365089548,"apARCH","norm","ARMA(5,4)+apARCH(1,1) norm"
"22452",5,4,1,2,-9.39042037400725,-9.32200250868842,"apARCH","norm","ARMA(5,4)+apARCH(1,2) norm"
"22453",5,4,1,3,-9.38389787706,-9.31120389515875,"apARCH","norm","ARMA(5,4)+apARCH(1,3) norm"
"22454",5,4,1,4,-9.37230216282083,-9.29533206433716,"apARCH","norm","ARMA(5,4)+apARCH(1,4) norm"
"22455",5,4,1,5,-9.36442452695681,-9.28317831189071,"apARCH","norm","ARMA(5,4)+apARCH(1,5) norm"
"22456",5,4,2,1,-9.3880183425776,-9.31532436067635,"apARCH","norm","ARMA(5,4)+apARCH(2,1) norm"
"22457",5,4,2,2,-9.37994003976917,-9.3029699412855,"apARCH","norm","ARMA(5,4)+apARCH(2,2) norm"
"22458",5,4,2,3,-9.37067999322745,-9.28943377816135,"apARCH","norm","ARMA(5,4)+apARCH(2,3) norm"
"22459",5,4,2,4,-9.36250897444233,-9.2769866427938,"apARCH","norm","ARMA(5,4)+apARCH(2,4) norm"
"22460",5,4,2,5,-9.35351533557251,-9.26371688734155,"apARCH","norm","ARMA(5,4)+apARCH(2,5) norm"
"22461",5,4,3,1,-9.38617099958556,-9.30492478451946,"apARCH","norm","ARMA(5,4)+apARCH(3,1) norm"
"22462",5,4,3,2,-9.37807125323859,-9.29254892159006,"apARCH","norm","ARMA(5,4)+apARCH(3,2) norm"
"22463",5,4,3,3,-9.36685248202179,-9.27705403379083,"apARCH","norm","ARMA(5,4)+apARCH(3,3) norm"
"22464",5,4,3,4,-9.35923070359989,-9.26515613878651,"apARCH","norm","ARMA(5,4)+apARCH(3,4) norm"
"22465",5,4,3,5,-9.34869231141107,-9.25034163001527,"apARCH","norm","ARMA(5,4)+apARCH(3,5) norm"
"22466",5,4,4,1,-9.3774866180773,-9.28768816984634,"apARCH","norm","ARMA(5,4)+apARCH(4,1) norm"
"22467",5,4,4,2,-9.36834449308075,-9.27426992826737,"apARCH","norm","ARMA(5,4)+apARCH(4,2) norm"
"22468",5,4,4,3,-9.35818827778363,-9.25983759638782,"apARCH","norm","ARMA(5,4)+apARCH(4,3) norm"
"22469",5,4,4,4,-9.3525586372835,-9.24993183930527,"apARCH","norm","ARMA(5,4)+apARCH(4,4) norm"
"22470",5,4,4,5,-9.34128694617207,-9.23438403161141,"apARCH","norm","ARMA(5,4)+apARCH(4,5) norm"
"22471",5,4,5,1,-9.37380274328566,-9.27545206188985,"apARCH","norm","ARMA(5,4)+apARCH(5,1) norm"
"22472",5,4,5,2,-9.37163382177459,-9.26900702379636,"apARCH","norm","ARMA(5,4)+apARCH(5,2) norm"
"22473",5,4,5,3,-9.35283870941185,-9.24593579485118,"apARCH","norm","ARMA(5,4)+apARCH(5,3) norm"
"22474",5,4,5,4,-9.34727624698682,-9.23609721584373,"apARCH","norm","ARMA(5,4)+apARCH(5,4) norm"
"22475",5,4,5,5,-9.34069271245244,-9.22523756472692,"apARCH","norm","ARMA(5,4)+apARCH(5,5) norm"
"22476",5,5,1,1,-9.39528126945607,-9.32686340413725,"apARCH","norm","ARMA(5,5)+apARCH(1,1) norm"
"22477",5,5,1,2,-9.38550922562854,-9.3128152437273,"apARCH","norm","ARMA(5,5)+apARCH(1,2) norm"
"22478",5,5,1,3,-9.38148219697345,-9.30451209848978,"apARCH","norm","ARMA(5,5)+apARCH(1,3) norm"
"22479",5,5,1,4,-9.36985700477575,-9.28861078970965,"apARCH","norm","ARMA(5,5)+apARCH(1,4) norm"
"22480",5,5,1,5,-9.36465456753279,-9.27913223588426,"apARCH","norm","ARMA(5,5)+apARCH(1,5) norm"
"22481",5,5,2,1,-9.38591056840302,-9.30894046991935,"apARCH","norm","ARMA(5,5)+apARCH(2,1) norm"
"22482",5,5,2,2,-9.3824488778799,-9.30120266281379,"apARCH","norm","ARMA(5,5)+apARCH(2,2) norm"
"22483",5,5,2,3,-9.37190019829114,-9.28637786664261,"apARCH","norm","ARMA(5,5)+apARCH(2,3) norm"
"22484",5,5,2,4,-9.36418978915627,-9.27439134092532,"apARCH","norm","ARMA(5,5)+apARCH(2,4) norm"
"22485",5,5,2,5,-9.35276625386347,-9.25869168905009,"apARCH","norm","ARMA(5,5)+apARCH(2,5) norm"
"22486",5,5,3,1,-9.38010943497845,-9.29458710332992,"apARCH","norm","ARMA(5,5)+apARCH(3,1) norm"
"22487",5,5,3,2,-9.37690731024716,-9.28710886201621,"apARCH","norm","ARMA(5,5)+apARCH(3,2) norm"
"22488",5,5,3,3,-9.36650175089295,-9.27242718607957,"apARCH","norm","ARMA(5,5)+apARCH(3,3) norm"
"22489",5,5,3,4,-9.35725647517098,-9.25890579377517,"apARCH","norm","ARMA(5,5)+apARCH(3,4) norm"
"22490",5,5,3,5,-9.34328003399223,-9.24065323601399,"apARCH","norm","ARMA(5,5)+apARCH(3,5) norm"
"22491",5,5,4,1,-9.37966617927312,-9.28559161445973,"apARCH","norm","ARMA(5,5)+apARCH(4,1) norm"
"22492",5,5,4,2,-9.36915464724925,-9.27080396585344,"apARCH","norm","ARMA(5,5)+apARCH(4,2) norm"
"22493",5,5,4,3,-9.36037557431504,-9.25774877633681,"apARCH","norm","ARMA(5,5)+apARCH(4,3) norm"
"22494",5,5,4,4,-9.35028917083925,-9.24338625627859,"apARCH","norm","ARMA(5,5)+apARCH(4,4) norm"
"22495",5,5,4,5,-9.33891222799781,-9.22773319685472,"apARCH","norm","ARMA(5,5)+apARCH(4,5) norm"
"22496",5,5,5,1,-9.37947038544397,-9.27684358746573,"apARCH","norm","ARMA(5,5)+apARCH(5,1) norm"
"22497",5,5,5,2,-9.3682950093814,-9.26139209482074,"apARCH","norm","ARMA(5,5)+apARCH(5,2) norm"
"22498",5,5,5,3,-9.35734698600683,-9.24616795486374,"apARCH","norm","ARMA(5,5)+apARCH(5,3) norm"
"22499",5,5,5,4,-9.35005043764087,-9.23459528991535,"apARCH","norm","ARMA(5,5)+apARCH(5,4) norm"
"22500",5,5,5,5,-9.33899560795487,-9.21926434364693,"apARCH","norm","ARMA(5,5)+apARCH(5,5) norm"
"22501",0,0,1,1,-9.42267114541485,-9.39273832933786,"apARCH","snorm","ARMA(0,0)+apARCH(1,1) snorm"
"22502",0,0,1,2,-9.41806153277409,-9.38385260011468,"apARCH","snorm","ARMA(0,0)+apARCH(1,2) snorm"
"22503",0,0,1,3,-9.40400988529418,-9.36552483605234,"apARCH","snorm","ARMA(0,0)+apARCH(1,3) snorm"
"22504",0,0,1,4,-9.39879810174152,-9.35603693591726,"apARCH","snorm","ARMA(0,0)+apARCH(1,4) snorm"
"22505",0,0,1,5,-9.388085261067,-9.34104797866031,"apARCH","snorm","ARMA(0,0)+apARCH(1,5) snorm"
"22506",0,0,2,1,-9.41294182595924,-9.37445677671741,"apARCH","snorm","ARMA(0,0)+apARCH(2,1) snorm"
"22507",0,0,2,2,-9.40313340959582,-9.36037224377156,"apARCH","snorm","ARMA(0,0)+apARCH(2,2) snorm"
"22508",0,0,2,3,-9.39554570152196,-9.34850841911527,"apARCH","snorm","ARMA(0,0)+apARCH(2,3) snorm"
"22509",0,0,2,4,-9.3847966895154,-9.33348329052628,"apARCH","snorm","ARMA(0,0)+apARCH(2,4) snorm"
"22510",0,0,2,5,-9.37492762330412,-9.31933810773258,"apARCH","snorm","ARMA(0,0)+apARCH(2,5) snorm"
"22511",0,0,3,1,-9.40547804491459,-9.3584407625079,"apARCH","snorm","ARMA(0,0)+apARCH(3,1) snorm"
"22512",0,0,3,2,-9.39931529610277,-9.34800189711366,"apARCH","snorm","ARMA(0,0)+apARCH(3,2) snorm"
"22513",0,0,3,3,-9.38868658476173,-9.33309706919019,"apARCH","snorm","ARMA(0,0)+apARCH(3,3) snorm"
"22514",0,0,3,4,-9.37849330682922,-9.31862767467525,"apARCH","snorm","ARMA(0,0)+apARCH(3,4) snorm"
"22515",0,0,3,5,-9.36877218628989,-9.3046304375535,"apARCH","snorm","ARMA(0,0)+apARCH(3,5) snorm"
"22516",0,0,4,1,-9.40004710146073,-9.34445758588918,"apARCH","snorm","ARMA(0,0)+apARCH(4,1) snorm"
